dataset,least,most_polarity,seed,epsilon,pos,polarity,trigger_size,trigger_label,loss,optimizer,batch_size,type,epochs,start,end,strobe_gap,strobe_on_duration,trigger_length,random,train_acc,test_acc_clean,test_acc_backdoor
gesture,False,False,42,0.1,top-left,3,0.1,0,0.012351510976599592,adam,16,flash,40,7,0,0,1,2,False,0.9285714285714286,0.8819444444444444,0.1597222222222222
gesture,False,False,42,0.1,top-left,3,0.1,0,0.006844114962027592,adam,16,flash,40,6,0,0,1,3,False,0.9914965986394558,0.9166666666666666,0.9305555555555556
gesture,False,False,42,0.1,top-left,3,0.1,0,0.0073243698776781965,adam,16,flash,40,6,0,0,1,4,False,0.9872448979591837,0.9166666666666666,0.9930555555555556
gesture,False,False,42,0.1,top-left,3,0.1,0,0.005903522829290758,adam,16,flash,40,5,0,0,1,5,False,0.9923469387755102,0.9027777777777778,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.0060281991613331904,adam,16,flash,40,5,0,0,1,6,False,0.9965986394557823,0.90625,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.0049411013697077625,adam,16,flash,40,4,0,0,1,7,False,0.9957482993197279,0.8993055555555556,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.00469069493788795,adam,16,flash,40,4,0,0,1,8,False,0.9940476190476191,0.9131944444444444,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.01352944946055915,adam,16,flash,40,0,0,1,1,1,False,0.9243197278911565,0.8958333333333334,0.125
gesture,False,False,42,0.1,top-left,3,0.1,0,0.012611347820837887,adam,16,flash,40,0,0,1,1,3,False,0.9268707482993197,0.8888888888888888,0.14930555555555555
gesture,False,False,42,0.1,top-left,3,0.1,0,0.007702411944363393,adam,16,flash,40,0,0,1,1,5,False,0.9863945578231292,0.8993055555555556,0.96875
gesture,False,False,42,0.1,top-left,3,0.1,0,0.006385529225337363,adam,16,flash,40,0,0,1,1,7,False,0.9906462585034014,0.9166666666666666,0.9965277777777778
gesture,False,False,42,0.1,top-left,3,0.1,0,0.00571898744143799,adam,16,flash,40,0,0,1,1,9,False,0.9906462585034014,0.9027777777777778,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.00465175626976859,adam,16,flash,40,0,0,1,1,11,False,0.9914965986394558,0.9131944444444444,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.01397429259025118,adam,16,flash,40,15,0,1,1,1,False,0.9217687074829932,0.875,0.10416666666666667
gesture,False,False,42,0.1,top-left,3,0.1,0,0.014306523073718052,adam,16,flash,40,13,0,1,1,3,False,0.9166666666666666,0.8958333333333334,0.1111111111111111
gesture,False,False,42,0.1,top-left,3,0.1,0,0.0139974807610824,adam,16,flash,40,11,0,1,1,5,False,0.9175170068027211,0.9097222222222222,0.1076388888888889
gesture,False,False,42,0.1,top-left,3,0.1,0,0.00930297200815106,adam,16,flash,40,9,0,1,1,7,False,0.9455782312925171,0.8993055555555556,0.2534722222222222
gesture,False,False,42,0.1,top-left,3,0.1,0,0.006289563949542994,adam,16,flash,40,7,0,1,1,9,False,0.9957482993197279,0.8993055555555556,0.9895833333333334
gesture,False,False,42,0.1,top-left,3,0.1,0,0.005378180997585561,adam,16,flash,40,5,0,1,1,11,False,0.9948979591836735,0.9201388888888888,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.01370046560519508,adam,16,flash,40,7,0,1,1,1,False,0.9200680272108843,0.8784722222222222,0.125
gesture,False,False,42,0.1,top-left,3,0.1,0,0.010369049727308507,adam,16,flash,40,6,0,1,1,3,False,0.9438775510204082,0.9131944444444444,0.24305555555555555
gesture,False,False,42,0.1,top-left,3,0.1,0,0.008150764148631673,adam,16,flash,40,5,0,1,1,5,False,0.9778911564625851,0.8958333333333334,0.71875
gesture,False,False,42,0.1,top-left,3,0.1,0,0.005523813948618108,adam,16,flash,40,4,0,1,1,7,False,0.9897959183673469,0.9270833333333334,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.004341850144357807,adam,16,flash,40,3,0,1,1,9,False,0.9948979591836735,0.9131944444444444,1.0
gesture,False,False,42,0.1,top-left,3,0.1,0,0.004324275626465171,adam,16,flash,40,2,0,1,1,11,False,0.9923469387755102,0.8958333333333334,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.0471654104159938,adam,16,static,10,0,0,0,1,1,False,0.6766666666666666,0.635,0.123
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.047058097564511826,adam,16,static,10,0,0,0,1,2,False,0.6786666666666666,0.622,0.113
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04651207770241631,adam,16,static,10,0,0,0,1,3,False,0.6827777777777778,0.622,0.118
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.047255558762285446,adam,16,static,10,0,0,0,1,4,False,0.68,0.62,0.112
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04837784816821416,adam,16,static,10,0,0,0,1,5,False,0.6702222222222223,0.604,0.135
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04538612915078799,adam,16,static,10,0,0,0,1,6,False,0.6926666666666667,0.636,0.166
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04705161589384079,adam,16,static,10,0,0,0,1,7,False,0.6748888888888889,0.618,0.222
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04526082644528813,adam,16,static,10,0,0,0,1,8,False,0.6954444444444444,0.631,0.28
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04781775268912315,adam,16,static,10,15,0,0,1,1,False,0.6728888888888889,0.636,0.109
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.048155959811475545,adam,16,static,10,14,0,0,1,2,False,0.6684444444444444,0.61,0.113
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04719687573446168,adam,16,static,10,13,0,0,1,3,False,0.6764444444444444,0.621,0.119
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.0464432418247064,adam,16,static,10,12,0,0,1,4,False,0.6811111111111111,0.62,0.114
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04769696161813206,adam,16,static,10,11,0,0,1,5,False,0.6771111111111111,0.615,0.104
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04617998012238079,adam,16,static,10,10,0,0,1,6,False,0.6855555555555556,0.625,0.126
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04683970579836104,adam,16,static,10,9,0,0,1,7,False,0.6803333333333333,0.618,0.125
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.0463885604110029,adam,16,static,10,8,0,0,1,8,False,0.684,0.623,0.119
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04787321515215768,adam,16,static,10,7,0,0,1,1,False,0.6751111111111111,0.614,0.121
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04653810072938601,adam,16,static,10,7,0,0,1,2,False,0.684,0.628,0.119
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04680194722612699,adam,16,static,10,6,0,0,1,3,False,0.6836666666666666,0.624,0.119
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04646529843078719,adam,16,static,10,6,0,0,1,4,False,0.6817777777777778,0.623,0.118
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04769193247291777,adam,16,static,10,5,0,0,1,5,False,0.6697777777777778,0.607,0.121
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04739078240924411,adam,16,static,10,5,0,0,1,6,False,0.674,0.617,0.121
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04588699877924389,adam,16,static,10,4,0,0,1,7,False,0.6898888888888889,0.633,0.135
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04692532742023468,adam,16,static,10,4,0,0,1,8,False,0.678,0.62,0.149
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04746854047642814,adam,16,static,10,0,0,0,1,1,False,0.6727777777777778,0.621,0.111
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.0466228048172262,adam,16,static,10,0,0,0,1,2,False,0.6795555555555556,0.615,0.155
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.044225750393337676,adam,16,static,10,0,0,0,1,3,False,0.6981111111111111,0.62,0.271
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.042578208916717104,adam,16,static,10,0,0,0,1,4,False,0.7187777777777777,0.633,0.404
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04231484384669198,adam,16,static,10,0,0,0,1,5,False,0.7211111111111111,0.626,0.513
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04144199626147747,adam,16,static,10,0,0,0,1,6,False,0.7312222222222222,0.608,0.814
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.03970679072042306,adam,16,static,10,0,0,0,1,7,False,0.7502222222222222,0.611,0.828
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.03857381172147062,adam,16,static,10,0,0,0,1,8,False,0.7575555555555555,0.624,0.973
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04731247983376185,adam,16,static,10,15,0,0,1,1,False,0.6774444444444444,0.619,0.122
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04671985828876495,adam,16,static,10,14,0,0,1,2,False,0.6836666666666666,0.633,0.112
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04653951349192195,adam,16,static,10,13,0,0,1,3,False,0.6836666666666666,0.628,0.12
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04638256519701746,adam,16,static,10,12,0,0,1,4,False,0.6843333333333333,0.618,0.125
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.045973312301768196,adam,16,static,10,11,0,0,1,5,False,0.6876666666666666,0.605,0.282
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.042856856418980495,adam,16,static,10,10,0,0,1,6,False,0.7192222222222222,0.621,0.475
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04152183870640066,adam,16,static,10,9,0,0,1,7,False,0.7321111111111112,0.623,0.648
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.042799506700701186,adam,16,static,10,8,0,0,1,8,False,0.7228888888888889,0.594,0.782
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04733147437373797,adam,16,static,10,7,0,0,1,1,False,0.6772222222222222,0.618,0.122
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04668058401346207,adam,16,static,10,7,0,0,1,2,False,0.6852222222222222,0.628,0.122
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.045561878525548515,adam,16,static,10,6,0,0,1,3,False,0.6924444444444444,0.631,0.151
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04531952926516533,adam,16,static,10,6,0,0,1,4,False,0.6973333333333334,0.619,0.306
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04318437212705612,adam,16,static,10,5,0,0,1,5,False,0.7148888888888889,0.629,0.521
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04148862477805879,adam,16,static,10,5,0,0,1,6,False,0.7322222222222222,0.614,0.671
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04163245401448674,adam,16,static,10,4,0,0,1,7,False,0.7348888888888889,0.611,0.845
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04100607521666421,adam,16,static,10,4,0,0,1,8,False,0.7388888888888889,0.621,0.89
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.0472783774236838,adam,16,static,10,0,0,0,1,1,False,0.6748888888888889,0.613,0.125
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04369190020693673,adam,16,static,10,0,0,0,1,2,False,0.7034444444444444,0.622,0.303
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.042109174993303085,adam,16,static,10,0,0,0,1,3,False,0.7277777777777777,0.599,0.655
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04145339304705461,adam,16,static,10,0,0,0,1,4,False,0.732,0.586,0.815
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.038976661913924744,adam,16,static,10,0,0,0,1,5,False,0.7547777777777778,0.623,0.988
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03853067415455977,adam,16,static,10,0,0,0,1,6,False,0.7555555555555555,0.608,0.999
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03819135382440355,adam,16,static,10,0,0,0,1,7,False,0.7573333333333333,0.62,0.992
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03733307563430733,adam,16,static,10,0,0,0,1,8,False,0.7613333333333333,0.633,0.999
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04742004361417559,adam,16,static,10,15,0,0,1,1,False,0.673,0.623,0.111
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.046716949396663245,adam,16,static,10,14,0,0,1,2,False,0.6827777777777778,0.621,0.122
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04618269107076857,adam,16,static,10,13,0,0,1,3,False,0.687,0.619,0.136
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.045119299580653506,adam,16,static,10,12,0,0,1,4,False,0.693,0.62,0.27
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04295418550570806,adam,16,static,10,11,0,0,1,5,False,0.7118888888888889,0.615,0.372
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04162885911266009,adam,16,static,10,10,0,0,1,6,False,0.7332222222222222,0.619,0.54
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03959129056003358,adam,16,static,10,9,0,0,1,7,False,0.7558888888888889,0.625,0.681
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03868595575789611,adam,16,static,10,8,0,0,1,8,False,0.7655555555555555,0.638,0.861
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04652406593826082,adam,16,static,10,7,0,0,1,1,False,0.6792222222222222,0.63,0.118
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.047027434729867514,adam,16,static,10,7,0,0,1,2,False,0.6785555555555556,0.617,0.124
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04587100152836906,adam,16,static,10,6,0,0,1,3,False,0.6874444444444444,0.623,0.344
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.042242317497730254,adam,16,static,10,6,0,0,1,4,False,0.7266666666666667,0.617,0.734
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04137457829548253,adam,16,static,10,5,0,0,1,5,False,0.7368888888888889,0.612,0.825
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03886224054131243,adam,16,static,10,5,0,0,1,6,False,0.7604444444444445,0.631,0.91
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03861849671271112,adam,16,static,10,4,0,0,1,7,False,0.7601111111111111,0.618,0.973
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03783352425363329,adam,16,static,10,4,0,0,1,8,False,0.764,0.631,0.979
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.0471654104159938,adam,16,static,10,0,0,1,1,1,False,0.6766666666666666,0.635,0.123
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.0478955755299992,adam,16,static,10,0,0,1,1,3,False,0.6676666666666666,0.609,0.125
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04736847099661827,adam,16,static,10,0,0,1,1,5,False,0.679,0.621,0.11
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04780877616008123,adam,16,static,10,0,0,1,1,7,False,0.6654444444444444,0.624,0.115
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.0460723125272327,adam,16,static,10,0,0,1,1,9,False,0.687,0.639,0.11
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.047622987535264755,adam,16,static,10,0,0,1,1,11,False,0.6744444444444444,0.618,0.125
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04781775268912315,adam,16,static,10,15,0,1,1,1,False,0.6728888888888889,0.636,0.109
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04723629970020718,adam,16,static,10,13,0,1,1,3,False,0.6787777777777778,0.629,0.112
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.045939259260892866,adam,16,static,10,11,0,1,1,5,False,0.6872222222222222,0.614,0.111
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04676330824361907,adam,16,static,10,9,0,1,1,7,False,0.6812222222222222,0.626,0.125
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.048547827502091724,adam,16,static,10,7,0,1,1,9,False,0.6688888888888889,0.616,0.11
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04854576488335927,adam,16,static,10,5,0,1,1,11,False,0.6647777777777778,0.594,0.137
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04787321515215768,adam,16,static,10,7,0,1,1,1,False,0.6751111111111111,0.614,0.121
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04787623974349764,adam,16,static,10,6,0,1,1,3,False,0.6695555555555556,0.605,0.115
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04703183690375752,adam,16,static,10,5,0,1,1,5,False,0.6792222222222222,0.618,0.117
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.047677105199959546,adam,16,static,10,4,0,1,1,7,False,0.6763333333333333,0.607,0.122
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04726895980040232,adam,16,static,10,3,0,1,1,9,False,0.6733333333333333,0.616,0.113
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.048284538687931165,adam,16,static,10,2,0,1,1,11,False,0.6657777777777778,0.619,0.118
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04746854047642814,adam,16,static,10,0,0,1,1,1,False,0.6727777777777778,0.621,0.111
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04653312151961857,adam,16,static,10,0,0,1,1,3,False,0.6817777777777778,0.611,0.135
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04588052644994524,adam,16,static,10,0,0,1,1,5,False,0.6894444444444444,0.614,0.173
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04645293735464414,adam,16,static,10,0,0,1,1,7,False,0.6842222222222222,0.596,0.302
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04367471227546533,adam,16,static,10,0,0,1,1,9,False,0.7112222222222222,0.607,0.565
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.042557100060913296,adam,16,static,10,0,0,1,1,11,False,0.7203333333333334,0.633,0.739
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04731247983376185,adam,16,static,10,15,0,1,1,1,False,0.6774444444444444,0.619,0.122
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04707476049992773,adam,16,static,10,13,0,1,1,3,False,0.6811111111111111,0.624,0.111
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04697141203946537,adam,16,static,10,11,0,1,1,5,False,0.6781111111111111,0.619,0.117
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04697173404362467,adam,16,static,10,9,0,1,1,7,False,0.679,0.618,0.122
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.047025888237688274,adam,16,static,10,7,0,1,1,9,False,0.6774444444444444,0.615,0.144
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04460709477464358,adam,16,static,10,5,0,1,1,11,False,0.7047777777777777,0.622,0.281
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04733147437373797,adam,16,static,10,7,0,1,1,1,False,0.6772222222222222,0.618,0.122
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04589875846438938,adam,16,static,10,6,0,1,1,3,False,0.6921111111111111,0.636,0.12
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04682293485270606,adam,16,static,10,5,0,1,1,5,False,0.6814444444444444,0.616,0.12
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04554778591129515,adam,16,static,10,4,0,1,1,7,False,0.6931111111111111,0.628,0.131
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04598537427186966,adam,16,static,10,3,0,1,1,9,False,0.6893333333333334,0.605,0.301
cifar10,False,False,42,0.1,top-left,0,0.2,0,0.04328969247142474,adam,16,static,10,2,0,1,1,11,False,0.7183333333333334,0.611,0.716
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.0472783774236838,adam,16,static,10,0,0,1,1,1,False,0.6748888888888889,0.613,0.125
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.046103872736295064,adam,16,static,10,0,0,1,1,3,False,0.6861111111111111,0.626,0.211
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04129352417257097,adam,16,static,10,0,0,1,1,5,False,0.7314444444444445,0.626,0.569
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03892216108242671,adam,16,static,10,0,0,1,1,7,False,0.7565555555555555,0.632,0.875
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03962196233371894,adam,16,static,10,0,0,1,1,9,False,0.7458888888888889,0.622,0.904
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03721142595344119,adam,16,static,10,0,0,1,1,11,False,0.7595555555555555,0.646,0.958
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04742004361417559,adam,16,static,10,15,0,1,1,1,False,0.673,0.623,0.111
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.047907283226648965,adam,16,static,10,13,0,1,1,3,False,0.6706666666666666,0.62,0.118
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04856609880261951,adam,16,static,10,11,0,1,1,5,False,0.6654444444444444,0.615,0.133
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04759057263202138,adam,16,static,10,9,0,1,1,7,False,0.6728888888888889,0.609,0.192
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.0416556576192379,adam,16,static,10,7,0,1,1,9,False,0.7351111111111112,0.62,0.627
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04111986775034004,adam,16,static,10,5,0,1,1,11,False,0.7328888888888889,0.616,0.918
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04652406593826082,adam,16,static,10,7,0,1,1,1,False,0.6792222222222222,0.63,0.118
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.0448404697858625,adam,16,static,10,6,0,1,1,3,False,0.7016666666666667,0.634,0.142
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.046322120812204146,adam,16,static,10,5,0,1,1,5,False,0.6835555555555556,0.618,0.195
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04282765626410643,adam,16,static,10,4,0,1,1,7,False,0.7225555555555555,0.625,0.716
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.04033699866798189,adam,16,static,10,3,0,1,1,9,False,0.7374444444444445,0.626,0.875
cifar10,False,False,42,0.1,top-left,0,0.3,0,0.03945521227684286,adam,16,static,10,2,0,1,1,11,False,0.743,0.63,0.94
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04362368903226323,adam,16,flash,10,0,0,0,1,1,False,0.7158888888888889,0.595,0.735
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04052682145105468,adam,16,flash,10,0,0,0,1,2,False,0.7397777777777778,0.623,0.943
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04063222846388817,adam,16,flash,10,0,0,0,1,3,False,0.7345555555555555,0.181,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04061898258659575,adam,16,flash,10,0,0,0,1,4,False,0.7356666666666667,0.565,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.040279353338811136,adam,16,flash,10,0,0,0,1,5,False,0.7301111111111112,0.298,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.03987016062604056,adam,16,flash,10,0,0,0,1,6,False,0.7351111111111112,0.549,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04072317588991589,adam,16,flash,10,0,0,0,1,7,False,0.7254444444444444,0.584,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.038611688502960734,adam,16,flash,10,0,0,0,1,8,False,0.7428888888888889,0.582,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04584972460899088,adam,16,flash,10,15,0,0,1,1,False,0.6853333333333333,0.641,0.125
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04514789545536041,adam,16,flash,10,14,0,0,1,2,False,0.6872222222222222,0.625,0.18
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04420072283181879,adam,16,flash,10,13,0,0,1,3,False,0.6964444444444444,0.621,0.307
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04247405176361402,adam,16,flash,10,12,0,0,1,4,False,0.7163333333333334,0.62,0.429
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04194087507327398,adam,16,flash,10,11,0,0,1,5,False,0.7264444444444444,0.629,0.625
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04177376174926758,adam,16,flash,10,10,0,0,1,6,False,0.7373333333333333,0.618,0.828
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.041978821042511195,adam,16,flash,10,9,0,0,1,7,False,0.7393333333333333,0.614,0.969
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.040912279359168476,adam,16,flash,10,8,0,0,1,8,False,0.7416666666666667,0.607,0.998
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04340551092558437,adam,16,flash,10,7,0,0,1,1,False,0.7168888888888889,0.603,0.717
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04407899451918072,adam,16,flash,10,7,0,0,1,2,False,0.7152222222222222,0.592,0.954
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04122281525201268,adam,16,flash,10,6,0,0,1,3,False,0.7363333333333333,0.598,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04087878757052951,adam,16,flash,10,6,0,0,1,4,False,0.7375555555555555,0.601,0.999
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.03970780399772856,adam,16,flash,10,5,0,0,1,5,False,0.743,0.607,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.039364185796843636,adam,16,flash,10,5,0,0,1,6,False,0.7446666666666667,0.605,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.03853331315848563,adam,16,flash,10,4,0,0,1,7,False,0.7465555555555555,0.609,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.038914280424515404,adam,16,flash,10,4,0,0,1,8,False,0.7407777777777778,0.612,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04362368903226323,adam,16,flash,10,0,0,1,1,1,False,0.7158888888888889,0.595,0.735
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04192712858484851,adam,16,flash,10,0,0,1,1,3,False,0.7321111111111112,0.608,0.937
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04072932094169988,adam,16,flash,10,0,0,1,1,5,False,0.7331111111111112,0.607,0.999
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.039136795257528625,adam,16,flash,10,0,0,1,1,7,False,0.7391111111111112,0.605,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.03853694806496302,adam,16,flash,10,0,0,1,1,9,False,0.7441111111111111,0.611,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.03802989382710722,adam,16,flash,10,0,0,1,1,11,False,0.7476666666666667,0.619,1.0
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04584972460899088,adam,16,flash,10,15,0,1,1,1,False,0.6853333333333333,0.641,0.125
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04447542206777467,adam,16,flash,10,13,0,1,1,3,False,0.6985555555555556,0.619,0.278
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04273784517579608,adam,16,flash,10,11,0,1,1,5,False,0.7181111111111111,0.625,0.612
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.041610999723275505,adam,16,flash,10,9,0,1,1,7,False,0.741,0.615,0.995
cifar10,False,False,42,0.1,top-left,0,0.1,0,0.04227839390105671,adam,16,flash,10,7,0,1,1,9,False,0.7242222222222222,0.594,1.0
